x,y,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,LOCAL_YEAR,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,LOCAL_DATE,STATION_NAME,TOTAL_PRECIPITATION,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,HEATING_DEGREE_DAYS,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,ID,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,LOCAL_DAY,SPEED_MAX_GUST
-68.2075,48.60888888888889,,,13.5,,,,2017,24,,7,,,,2017-07-05 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.7,,7055121.2017.7.5,0,,,25.8,,19.7,,5,33
-68.2075,48.60888888888889,,,16.5,,,,2017,26,,7,,,,2017-07-06 00:00:00,MONT JOLI A,1,,1,0,7055121,QC,,4.9,,7055121.2017.7.6,0,,,29.3,,22.9,,6,57
-68.2075,48.60888888888889,,,13.8,,,,2017,25,,7,,,,2017-07-07 00:00:00,MONT JOLI A,0.8,,0.8,0,7055121,QC,,0.6,,7055121.2017.7.7,0,,,23.4,,18.6,,7,43
-68.2075,48.60888888888889,,,12.2,,,,2017,2,,7,,,,2017-07-08 00:00:00,MONT JOLI A,2.2,,2.2,2.3,7055121,QC,,0,,7055121.2017.7.8,0,,,19.2,,15.7,,8,24
-68.2075,48.60888888888889,,T,12.4,T,,,2017,25,,7,,,,2017-07-09 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,0.9,,7055121.2017.7.9,0,,,25.3,,18.9,,9,59
-68.2075,48.60888888888889,,,11.4,,,,2017,20,,7,,,,2017-07-10 00:00:00,MONT JOLI A,0,,0,1,7055121,QC,,0,,7055121.2017.7.10,0,,,22.6,,17,,10,37
-68.2075,48.60888888888889,,,14.6,,,,2017,24,,7,,,,2017-07-11 00:00:00,MONT JOLI A,2.6,,2.6,0,7055121,QC,,2.8,,7055121.2017.7.11,0,,,26.9,,20.8,,11,59
-68.2075,48.60888888888889,,,11,,,,2017,25,,7,,,,2017-07-12 00:00:00,MONT JOLI A,0,,0,2.8,7055121,QC,,0,,7055121.2017.7.12,0,,,19.4,,15.2,,12,41
-68.2075,48.60888888888889,,,11.6,,,,2017,26,,7,,,,2017-07-13 00:00:00,MONT JOLI A,0,,0,0.8,7055121,QC,,0,,7055121.2017.7.13,0,,,22.7,,17.2,,13,26
-68.2075,48.60888888888889,,,11.2,,,,2017,19,,7,,,,2017-07-14 00:00:00,MONT JOLI A,0,,0,0.6,7055121,QC,,0,,7055121.2017.7.14,0,,,23.6,,17.4,,14,26
-68.2075,48.60888888888889,,,14.5,,,,2017,25,,7,,,,2017-07-15 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,2.6,,7055121.2017.7.15,0,,,26.6,,20.6,,15,33
-68.2075,48.60888888888889,,,14.1,,,,2017,23,,7,,,,2017-07-16 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,0.4,,7055121.2017.7.16,0,,,22.6,,18.4,,16,24
-68.2075,48.60888888888889,,,14.1,,,,2017,6,,7,,,,2017-07-17 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.6,,7055121.2017.7.17,0,,,25.1,,19.6,,17,28
-68.2075,48.60888888888889,,,12.2,,,,2017,27,,7,,,,2017-07-18 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.7,,7055121.2017.7.18,0,,,27.1,,19.7,,18,39
-68.2075,48.60888888888889,,,14,,,,2017,25,,7,,,,2017-07-19 00:00:00,MONT JOLI A,0.2,,0.2,0,7055121,QC,,3,,7055121.2017.7.19,0,,,27.9,,21,,19,52
-68.2075,48.60888888888889,,,13.5,,,,2017,23,,7,,,,2017-07-20 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,2.4,,7055121.2017.7.20,0,,,27.2,,20.4,,20,35
-68.2075,48.60888888888889,,,11.9,,,,2017,30,,7,,,,2017-07-21 00:00:00,MONT JOLI A,0.2,,0.2,0,7055121,QC,,0.7,,7055121.2017.7.21,0,,,25.5,,18.7,,21,56
-68.2075,48.60888888888889,,,10.2,,,,2017,25,,7,,,,2017-07-22 00:00:00,MONT JOLI A,0,,0,3.4,7055121,QC,,0,,7055121.2017.7.22,0,,,18.9,,14.6,,22,48
-68.2075,48.60888888888889,,,7.8,,,,2017,29,,7,,,,2017-07-23 00:00:00,MONT JOLI A,0,,0,4.1,7055121,QC,,0,,7055121.2017.7.23,0,,,20,,13.9,,23,24
-68.2075,48.60888888888889,,,5.2,,,,2017,33,,7,,,,2017-07-24 00:00:00,MONT JOLI A,0,,0,5.5,7055121,QC,,0,,7055121.2017.7.24,0,,,19.7,,12.5,,24,22
-68.2075,48.60888888888889,,,9.7,,,,2017,1,,7,,,,2017-07-25 00:00:00,MONT JOLI A,0,,0,1.3,7055121,QC,,0,,7055121.2017.7.25,0,,,23.7,,16.7,,25,20
-68.2075,48.60888888888889,,,12,,,,2017,23,,7,,,,2017-07-26 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.8,,7055121.2017.7.26,0,,,27.5,,19.8,,26,41
-68.2075,48.60888888888889,,T,14.2,T,,,2017,22,,7,,,,2017-07-27 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,0.9,,7055121.2017.7.27,0,,,23.5,,18.9,,27,44
-68.2075,48.60888888888889,,,12.3,,,,2017,27,,7,,,,2017-07-28 00:00:00,MONT JOLI A,0,,0,1.8,7055121,QC,,0,,7055121.2017.7.28,0,,,20,,16.2,,28,39
-68.2075,48.60888888888889,,,9.8,,,,2017,27,,7,,,,2017-07-29 00:00:00,MONT JOLI A,0,,0,2.4,7055121,QC,,0,,7055121.2017.7.29,0,,,21.3,,15.6,,29,30
-68.2075,48.60888888888889,,,10.9,,,,2017,26,,7,,,,2017-07-30 00:00:00,MONT JOLI A,0,,0,0.9,7055121,QC,,0,,7055121.2017.7.30,0,,,23.3,,17.1,,30,26
-68.2075,48.60888888888889,,T,12,T,,,2017,25,,7,,,,2017-07-31 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.3,,7055121.2017.7.31,0,,,26.6,,19.3,,31,39
-68.2075,48.60888888888889,,,11.4,,,,2017,25,,8,,,,2017-08-01 00:00:00,MONT JOLI A,0,,0,0.1,7055121,QC,,0,,7055121.2017.8.1,0,,,24.4,,17.9,,1,33
-68.2075,48.60888888888889,,,11,,,,2017,24,,8,,,,2017-08-02 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.2,,7055121.2017.8.2,0,,,27.3,,19.2,,2,30
-68.2075,48.60888888888889,,,10.9,,,,2017,27,,8,,,,2017-08-03 00:00:00,MONT JOLI A,0,,0,2.1,7055121,QC,,0,,7055121.2017.8.3,0,,,20.9,,15.9,,3,30
-68.2075,48.60888888888889,,,10.9,,,,2017,16,,8,,,,2017-08-04 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1,,7055121.2017.8.4,0,,,27,,19,,4,52
-68.2075,48.60888888888889,,,16.5,,,,2017,19,,8,,,,2017-08-05 00:00:00,MONT JOLI A,7.8,,7.8,0,7055121,QC,,5.1,,7055121.2017.8.5,0,,,29.6,,23.1,,5,57
-68.2075,48.60888888888889,,,12.6,,,,2017,24,,8,,,,2017-08-06 00:00:00,MONT JOLI A,1.8,,1.8,1.4,7055121,QC,,0,,7055121.2017.8.6,0,,,20.5,,16.6,,6,56
-68.2075,48.60888888888889,,,11.8,,,,2017,25,,8,,,,2017-08-07 00:00:00,MONT JOLI A,0,,0,2.9,7055121,QC,,0,,7055121.2017.8.7,0,,,18.4,,15.1,,7,67
-68.2075,48.60888888888889,,,10,,,,2017,25,,8,,,,2017-08-08 00:00:00,MONT JOLI A,0,,0,3.4,7055121,QC,,0,,7055121.2017.8.8,0,,,19.2,,14.6,,8,43
-68.2075,48.60888888888889,,,9.4,,,,2017,25,,8,,,,2017-08-09 00:00:00,MONT JOLI A,0.2,,0.2,1.9,7055121,QC,,0,,7055121.2017.8.9,0,,,22.7,,16.1,,9,44
-68.2075,48.60888888888889,,,9.7,,,,2017,24,,8,,,,2017-08-10 00:00:00,MONT JOLI A,0,,0,1.1,7055121,QC,,0,,7055121.2017.8.10,0,,,24,,16.9,,10,43
-68.2075,48.60888888888889,,T,8.5,T,,,2017,7,,8,,,,2017-08-11 00:00:00,MONT JOLI A,0,,0,3.9,7055121,QC,,0,,7055121.2017.8.11,0,,,19.7,,14.1,,11,28
-68.2075,48.60888888888889,,,8.8,,,,2017,15,,8,,,,2017-08-12 00:00:00,MONT JOLI A,0.4,,0.4,2.4,7055121,QC,,0,,7055121.2017.8.12,0,,,22.4,,15.6,,12,43
-68.2075,48.60888888888889,,,13.7,,,,2017,24,,8,,,,2017-08-13 00:00:00,MONT JOLI A,4.4,,4.4,0,7055121,QC,,0.9,,7055121.2017.8.13,0,,,24.1,,18.9,,13,46
-68.2075,48.60888888888889,,,9.6,,,,2017,25,,8,,,,2017-08-14 00:00:00,MONT JOLI A,0,,0,1.6,7055121,QC,,0,,7055121.2017.8.14,0,,,23.1,,16.4,,14,37
-68.2075,48.60888888888889,,,12.5,,,,2017,15,,8,,,,2017-08-15 00:00:00,MONT JOLI A,7.6,,7.6,1,7055121,QC,,0,,7055121.2017.8.15,0,,,21.4,,17,,15,32
-68.2075,48.60888888888889,,,12.2,,,,2017,25,,8,,,,2017-08-16 00:00:00,MONT JOLI A,2,,2,3.3,7055121,QC,,0,,7055121.2017.8.16,0,,,17.2,,14.7,,16,57
-68.2075,48.60888888888889,,,11.3,,,,2017,25,,8,,,,2017-08-17 00:00:00,MONT JOLI A,1,,1,2.9,7055121,QC,,0,,7055121.2017.8.17,0,,,18.8,,15.1,,17,59
-68.2075,48.60888888888889,,,10.7,,,,2017,16,,8,,,,2017-08-18 00:00:00,MONT JOLI A,0.6,,0.6,2.6,7055121,QC,,0,,7055121.2017.8.18,0,,,20.1,,15.4,,18,43
-68.2075,48.60888888888889,,T,16.5,T,,,2017,14,,8,,,,2017-08-19 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,0.3,,7055121.2017.8.19,0,,,20.1,,18.3,,19,54
-68.2075,48.60888888888889,,,14.2,,,,2017,24,,8,,,,2017-08-20 00:00:00,MONT JOLI A,5.4,,5.4,0.2,7055121,QC,,0,,7055121.2017.8.20,0,,,21.4,,17.8,,20,44
-68.2075,48.60888888888889,,,15.1,,,,2017,24,,8,,,,2017-08-21 00:00:00,MONT JOLI A,7,,7,0,7055121,QC,,3,,7055121.2017.8.21,0,,,26.8,,21,,21,50
-68.2075,48.60888888888889,,,16.4,,,,2017,22,,8,,,,2017-08-22 00:00:00,MONT JOLI A,25,,25,0,7055121,QC,,2.2,,7055121.2017.8.22,0,,,23.9,,20.2,,22,57
-68.2075,48.60888888888889,,,14.8,,,,2017,25,,8,,,,2017-08-23 00:00:00,MONT JOLI A,1.8,,1.8,0,7055121,QC,,1.2,,7055121.2017.8.23,0,,,23.5,,19.2,,23,63
-68.2075,48.60888888888889,,,12.4,,,,2017,25,,8,,,,2017-08-24 00:00:00,MONT JOLI A,0,,0,2.1,7055121,QC,,0,,7055121.2017.8.24,0,,,19.4,,15.9,,24,59
-68.2075,48.60888888888889,,,9.8,,,,2017,25,,8,,,,2017-08-25 00:00:00,MONT JOLI A,0.6,,0.6,5.2,7055121,QC,,0,,7055121.2017.8.25,0,,,15.8,,12.8,,25,33
-68.2075,48.60888888888889,,T,8.1,T,,,2017,36,,8,,,,2017-08-26 00:00:00,MONT JOLI A,0,,0,4.7,7055121,QC,,0,,7055121.2017.8.26,0,,,18.5,,13.3,,26,24
-68.2075,48.60888888888889,,,7.9,,,,2017,25,,8,,,,2017-08-27 00:00:00,MONT JOLI A,0,,0,4,7055121,QC,,0,,7055121.2017.8.27,0,,,20.1,,14,,27,26
-68.2075,48.60888888888889,,,8.8,,,,2017,27,,8,,,,2017-08-28 00:00:00,MONT JOLI A,0,,0,2.1,7055121,QC,,0,,7055121.2017.8.28,0,,,23,,15.9,,28,26
-68.2075,48.60888888888889,,,10.6,,,,2017,24,,8,,,,2017-08-29 00:00:00,MONT JOLI A,0,,0,0.7,7055121,QC,,0,,7055121.2017.8.29,0,,,23.9,,17.3,,29,30
-68.2075,48.60888888888889,,,10.6,,,,2017,21,,8,,,,2017-08-30 00:00:00,MONT JOLI A,0,,0,1.6,7055121,QC,,0,,7055121.2017.8.30,0,,,22.2,,16.4,,30,28
-68.2075,48.60888888888889,,,9.1,,,,2017,31,,8,,,,2017-08-31 00:00:00,MONT JOLI A,11,,11,4.5,7055121,QC,,0,,7055121.2017.8.31,0,,,17.8,,13.5,,31,57
-68.2075,48.60888888888889,,,5.9,,,,2017,29,,9,,,,2017-09-01 00:00:00,MONT JOLI A,7,,7,10.3,7055121,QC,,0,,7055121.2017.9.1,0,,,9.4,,7.7,,1,52
-68.2075,48.60888888888889,,,7.2,,,,2017,33,,9,,,,2017-09-02 00:00:00,MONT JOLI A,0,,0,5.7,7055121,QC,,0,,7055121.2017.9.2,0,,,17.3,,12.3,,2,26
-68.2075,48.60888888888889,,,8.3,,,,2017,6,,9,,,,2017-09-03 00:00:00,MONT JOLI A,3.4,,3.4,3.6,7055121,QC,,0,,7055121.2017.9.3,0,,,20.4,,14.4,,3,43
-68.2075,48.60888888888889,,,10.8,,,,2017,20,,9,,,,2017-09-04 00:00:00,MONT JOLI A,6.6,,6.6,3.6,7055121,QC,,0,,7055121.2017.9.4,0,,,18,,14.4,,4,44
-68.2075,48.60888888888889,,,13.8,,,,2017,20,,9,,,,2017-09-05 00:00:00,MONT JOLI A,1.6,,1.6,0.5,7055121,QC,,0,,7055121.2017.9.5,0,,,21.2,,17.5,,5,59
-68.2075,48.60888888888889,,,11,,,,2017,31,,9,,,,2017-09-06 00:00:00,MONT JOLI A,1,,1,4.2,7055121,QC,,0,,7055121.2017.9.6,0,,,16.6,,13.8,,6,26
-68.2075,48.60888888888889,,,11.3,,,,2017,6,,9,,,,2017-09-07 00:00:00,MONT JOLI A,14.4,,14.4,5.5,7055121,QC,,0,,7055121.2017.9.7,0,,,13.7,,12.5,,7,50
-68.2075,48.60888888888889,,,9.8,,,,2017,24,,9,,,,2017-09-08 00:00:00,MONT JOLI A,0.6,,0.6,4.3,7055121,QC,,0,,7055121.2017.9.8,0,,,17.6,,13.7,,8,32
-68.2075,48.60888888888889,E,,9.8,M,,M,2017,,E,9,,E,E,2017-09-09 00:00:00,MONT JOLI A,0,E,,4.4,7055121,QC,,0,,7055121.2017.9.9,,,M,17.3,M,13.6,,9,
-68.2075,48.60888888888889,,,7,,,,2017,24,,9,,,,2017-09-10 00:00:00,MONT JOLI A,0,,0,5.8,7055121,QC,,0,,7055121.2017.9.10,0,,,17.4,,12.2,,10,35
-68.2075,48.60888888888889,,,11.9,,,,2017,25,,9,,,,2017-09-11 00:00:00,MONT JOLI A,0,,0,1.8,7055121,QC,,0,,7055121.2017.9.11,0,,,20.5,,16.2,,11,30
-68.2075,48.60888888888889,,,11.9,,,,2017,25,,9,,,,2017-09-12 00:00:00,MONT JOLI A,0,,0,2,7055121,QC,,0,,7055121.2017.9.12,0,,,20.1,,16,,12,43
-68.2075,48.60888888888889,,,14.9,,,,2017,23,,9,,,,2017-09-13 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,2.3,,7055121.2017.9.13,0,,,25.7,,20.3,,13,44
-68.2075,48.60888888888889,,,6.6,,,,2017,33,,9,,,,2017-09-14 00:00:00,MONT JOLI A,0,,0,4.7,7055121,QC,,0,,7055121.2017.9.14,0,,,19.9,,13.3,,14,28
-68.2075,48.60888888888889,,,5.1,,,,2017,3,,9,,,,2017-09-15 00:00:00,MONT JOLI A,0,,0,7.6,7055121,QC,,0,,7055121.2017.9.15,0,,,15.6,,10.4,,15,17
-68.2075,48.60888888888889,,T,9.8,T,,,2017,6,,9,,,,2017-09-16 00:00:00,MONT JOLI A,0,,0,5.4,7055121,QC,,0,,7055121.2017.9.16,0,,,15.3,,12.6,,16,32
-68.2075,48.60888888888889,,,9.2,,,,2017,5,,9,,,,2017-09-17 00:00:00,MONT JOLI A,0.4,,0.4,7.5,7055121,QC,,0,,7055121.2017.9.17,0,,,11.7,,10.5,,17,35
-68.2075,48.60888888888889,,,9.6,,,,2017,14,,9,,,,2017-09-18 00:00:00,MONT JOLI A,0,,0,4.9,7055121,QC,,0,,7055121.2017.9.18,0,,,16.5,,13.1,,18,33
-68.2075,48.60888888888889,,,10.7,,,,2017,20,,9,,,,2017-09-19 00:00:00,MONT JOLI A,2,,2,1.8,7055121,QC,,0,,7055121.2017.9.19,0,,,21.7,,16.2,,19,28
-68.2075,48.60888888888889,,,8.1,,,,2017,27,,9,,,,2017-09-20 00:00:00,MONT JOLI A,0.8,,0.8,4.4,7055121,QC,,0,,7055121.2017.9.20,0,,,19.1,,13.6,,20,19
-68.2075,48.60888888888889,,,5.4,,,,2017,4,,9,,,,2017-09-21 00:00:00,MONT JOLI A,0,,0,6.6,7055121,QC,,0,,7055121.2017.9.21,0,,,17.4,,11.4,,21,26
-68.2075,48.60888888888889,,,9,,,,2017,21,,9,,,,2017-09-22 00:00:00,MONT JOLI A,0,,0,2.8,7055121,QC,,0,,7055121.2017.9.22,0,,,21.3,,15.2,,22,37
-68.2075,48.60888888888889,,,14.1,,,,2017,25,,9,,,,2017-09-23 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,1.2,,7055121.2017.9.23,0,,,24.3,,19.2,,23,44
-68.2075,48.60888888888889,,,8.2,,,,2017,36,,9,,,,2017-09-24 00:00:00,MONT JOLI A,0.6,,0.6,4.8,7055121,QC,,0,,7055121.2017.9.24,0,,,18.2,,13.2,,24,43
-68.2075,48.60888888888889,,,10.7,,,,2017,23,,9,,,,2017-09-25 00:00:00,MONT JOLI A,0,,0,0,7055121,QC,,0.8,,7055121.2017.9.25,0,,,26.9,,18.8,,25,50
-68.2075,48.60888888888889,,,8.6,,,,2017,24,,9,,,,2017-09-26 00:00:00,MONT JOLI A,0,,0,0.5,7055121,QC,,0,,7055121.2017.9.26,0,,,26.4,,17.5,,26,50
-68.2075,48.60888888888889,,,9.1,,,,2017,25,,9,,,,2017-09-27 00:00:00,MONT JOLI A,24,,24,5.2,7055121,QC,,0,,7055121.2017.9.27,0,,,16.5,,12.8,,27,50
-68.2075,48.60888888888889,,T,6.7,T,,,2017,26,,9,,,,2017-09-28 00:00:00,MONT JOLI A,0,,0,7.2,7055121,QC,,0,,7055121.2017.9.28,0,,,14.8,,10.8,,28,56
-68.2075,48.60888888888889,,,5.1,,,,2017,0,,9,,,,2017-09-29 00:00:00,MONT JOLI A,0,,0,10.3,7055121,QC,,0,,7055121.2017.9.29,0,,,10.3,,7.7,,29,39
-68.2075,48.60888888888889,,,0.6,,,,2017,22,,9,,,,2017-09-30 00:00:00,MONT JOLI A,0,,0,12.6,7055121,QC,,0,,7055121.2017.9.30,0,,,10.2,,5.4,,30,33
-68.2075,48.60888888888889,,,6.2,,,,2017,23,,10,,,,2017-10-01 00:00:00,MONT JOLI A,0,,0,6.6,7055121,QC,,0,,7055121.2017.10.1,0,,,16.5,,11.4,,1,61
-68.2075,48.60888888888889,,,0.8,,,,2017,0,,10,,,,2017-10-02 00:00:00,MONT JOLI A,0,,0,12.5,7055121,QC,,0,,7055121.2017.10.2,0,,,10.1,,5.5,,2,39
-68.2075,48.60888888888889,,,0.1,,,,2017,21,,10,,,,2017-10-03 00:00:00,MONT JOLI A,0,,0,10.7,7055121,QC,,0,,7055121.2017.10.3,0,,,14.4,,7.3,,3,39
-68.2075,48.60888888888889,,,11.5,,,,2017,21,,10,,,,2017-10-04 00:00:00,MONT JOLI A,12.8,,12.8,1.2,7055121,QC,,0,,7055121.2017.10.4,0,,,22.1,,16.8,,4,46
-68.2075,48.60888888888889,,,8.8,,,,2017,23,,10,,,,2017-10-05 00:00:00,MONT JOLI A,0.6,,0.6,5.9,7055121,QC,,0,,7055121.2017.10.5,0,,,15.4,,12.1,,5,44
-68.2075,48.60888888888889,,,6.3,,,,2017,24,,10,,,,2017-10-06 00:00:00,MONT JOLI A,0,,0,8.6,7055121,QC,,0,,7055121.2017.10.6,0,,,12.4,,9.4,,6,48
-68.2075,48.60888888888889,,,8.1,,,,2017,20,,10,,,,2017-10-07 00:00:00,MONT JOLI A,2.6,,2.6,5.4,7055121,QC,,0,,7055121.2017.10.7,0,,,17.1,,12.6,,7,52
-68.2075,48.60888888888889,,,14.7,,,,2017,19,,10,,,,2017-10-08 00:00:00,MONT JOLI A,6,,6,0,7055121,QC,,0.3,,7055121.2017.10.8,0,,,21.9,,18.3,,8,61
-68.2075,48.60888888888889,,,9.9,,,,2017,23,,10,,,,2017-10-09 00:00:00,MONT JOLI A,0,,0,3.8,7055121,QC,,0,,7055121.2017.10.9,0,,,18.4,,14.2,,9,22
-68.2075,48.60888888888889,,T,7.1,T,,,2017,33,,10,,,,2017-10-10 00:00:00,MONT JOLI A,0,,0,7,7055121,QC,,0,,7055121.2017.10.10,0,,,14.8,,11,,10,35
-68.2075,48.60888888888889,,,2.2,,,,2017,29,,10,,,,2017-10-11 00:00:00,MONT JOLI A,0,,0,12.2,7055121,QC,,0,,7055121.2017.10.11,0,,,9.3,,5.8,,11,44
-68.2075,48.60888888888889,,,1.2,,,,2017,27,,10,,,,2017-10-12 00:00:00,MONT JOLI A,0,,0,12.2,7055121,QC,,0,,7055121.2017.10.12,0,,,10.3,,5.8,,12,24
-68.2075,48.60888888888889,,T,0.8,T,,,2017,18,,10,,,,2017-10-13 00:00:00,MONT JOLI A,0,,0,9.3,7055121,QC,,0,,7055121.2017.10.13,0,,,16.5,,8.7,,13,54
-68.2075,48.60888888888889,,T,3.1,T,,,2017,21,,10,,,,2017-10-14 00:00:00,MONT JOLI A,0,,0,8,7055121,QC,,0,,7055121.2017.10.14,0,,,16.9,,10,,14,50
-68.2075,48.60888888888889,,,2.8,,,,2017,4,,10,,,,2017-10-15 00:00:00,MONT JOLI A,31.2,,31.2,12.4,7055121,QC,,0,,7055121.2017.10.15,0,,,8.4,,5.6,,15,48
-68.2075,48.60888888888889,,,3.1,,,,2017,30,,10,,,,2017-10-16 00:00:00,MONT JOLI A,2,,2,13.1,7055121,QC,,0,,7055121.2017.10.16,0,,,6.6,,4.9,,16,41
-68.2075,48.60888888888889,,,0.1,,,,2017,20,,10,,,,2017-10-17 00:00:00,MONT JOLI A,0.2,,0.2,13.7,7055121,QC,,0,,7055121.2017.10.17,0,,,8.4,,4.3,,17,54
-68.2075,48.60888888888889,,,2.7,,,,2017,25,,10,,,,2017-10-18 00:00:00,MONT JOLI A,0,,0,12.1,7055121,QC,,0,,7055121.2017.10.18,0,,,9.1,,5.9,,18,61
-68.2075,48.60888888888889,,,4.4,,,,2017,25,,10,,,,2017-10-19 00:00:00,MONT JOLI A,1,,1,5,7055121,QC,,0,,7055121.2017.10.19,0,,,21.6,,13,,19,61
-68.2075,48.60888888888889,,,4.5,,,,2017,25,,10,,,,2017-10-20 00:00:00,MONT JOLI A,0,,0,10.5,7055121,QC,,0,,7055121.2017.10.20,0,,,10.5,,7.5,,20,56
-68.2075,48.60888888888889,,,-1.6,,,,2017,32,,10,,,,2017-10-21 00:00:00,MONT JOLI A,0,,0,14.8,7055121,QC,,0,,7055121.2017.10.21,0,,,8,,3.2,,21,33
-68.2075,48.60888888888889,,,-1.9,,,,2017,6,,10,,,,2017-10-22 00:00:00,MONT JOLI A,0,,0,15.7,7055121,QC,,0,,7055121.2017.10.22,0,,,6.4,,2.3,,22,32
-68.2075,48.60888888888889,,,0.6,,,,2017,16,,10,,,,2017-10-23 00:00:00,MONT JOLI A,0,,0,12.3,7055121,QC,,0,,7055121.2017.10.23,0,,,10.7,,5.7,,23,20
-68.2075,48.60888888888889,,,1.3,,,,2017,17,,10,,,,2017-10-24 00:00:00,MONT JOLI A,0,,0,6.8,7055121,QC,,0,,7055121.2017.10.24,0,,,21.1,,11.2,,24,67
-68.2075,48.60888888888889,,,11.8,,,,2017,17,,10,,,,2017-10-25 00:00:00,MONT JOLI A,26.2,,26.2,1.5,7055121,QC,,0,,7055121.2017.10.25,0,,,21.1,,16.5,,25,67
-68.2075,48.60888888888889,,,8.8,,,,2017,26,,10,,,,2017-10-26 00:00:00,MONT JOLI A,44.2,,44.2,6.8,7055121,QC,,0,,7055121.2017.10.26,0,,,13.6,,11.2,,26,30
-68.2075,48.60888888888889,,,5.3,,,,2017,24,,10,,,,2017-10-27 00:00:00,MONT JOLI A,5.8,,5.8,8.4,7055121,QC,,0,,7055121.2017.10.27,0,,,13.8,,9.6,,27,72
-68.2075,48.60888888888889,,,2,,,,2017,16,,10,,,,2017-10-28 00:00:00,MONT JOLI A,0,,0,11.9,7055121,QC,,0,,7055121.2017.10.28,0,,,10.2,,6.1,,28,30
-68.2075,48.60888888888889,,,7.7,,,,2017,14,,10,,,,2017-10-29 00:00:00,MONT JOLI A,1.6,,1.6,6.6,7055121,QC,,0,,7055121.2017.10.29,0,,,15.1,,11.4,,29,50
-68.2075,48.60888888888889,,,7.5,,,,2017,11,,10,,,,2017-10-30 00:00:00,MONT JOLI A,3.6,,3.6,5,7055121,QC,,0,,7055121.2017.10.30,0,,,18.4,,13,,30,87
-68.2075,48.60888888888889,,,2.6,,,,2017,24,,10,,,,2017-10-31 00:00:00,MONT JOLI A,1.2,,1.2,10.9,7055121,QC,,0,,7055121.2017.10.31,0,,,11.5,,7.1,,31,69
-68.2075,48.60888888888889,,,-1.7,,,,2017,26,,11,,,,2017-11-01 00:00:00,MONT JOLI A,0,,0,16.6,7055121,QC,,0,,7055121.2017.11.1,0,,,4.5,,1.4,,1,52
-68.2075,48.60888888888889,,,2.1,,,,2017,13,,11,,,,2017-11-02 00:00:00,MONT JOLI A,15.6,,15.6,10.3,7055121,QC,,0,,7055121.2017.11.2,0,,,13.3,,7.7,,2,69
-68.2075,48.60888888888889,,,4.3,,,,2017,25,,11,,,,2017-11-03 00:00:00,MONT JOLI A,29,,29,9.2,7055121,QC,,0,,7055121.2017.11.3,0,,,13.3,,8.8,,3,52
-68.2075,48.60888888888889,,,-5.6,,,,2017,29,,11,,,,2017-11-04 00:00:00,MONT JOLI A,0,,0,18.6,7055121,QC,,0,,7055121.2017.11.4,0,,,4.4,,-0.6,,4,57
-68.2075,48.60888888888889,,,-6.6,,0,,2017,15,,11,,,,2017-11-05 00:00:00,MONT JOLI A,21.6,,21,16.6,7055121,QC,,0,,7055121.2017.11.5,0.6,,,9.3,,1.4,T,5,74
-68.2075,48.60888888888889,,,-0.2,,,,2017,19,,11,,,,2017-11-06 00:00:00,MONT JOLI A,15.4,,15.4,10.7,7055121,QC,,0,,7055121.2017.11.6,0,,,14.7,,7.3,,6,67
-68.2075,48.60888888888889,,,-2.4,,,,2017,32,,11,,,,2017-11-07 00:00:00,MONT JOLI A,0,,0,18.9,7055121,QC,,0,,7055121.2017.11.7,0,,,0.7,,-0.9,,7,39
-68.2075,48.60888888888889,M,,-7.2,,,,2017,16,M,11,,M,E,2017-11-08 00:00:00,MONT JOLI A,0,M,0,,7055121,QC,,,,7055121.2017.11.8,0,,,,,,,8,41
